"","unique_ID","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","GA_Goals","PKA_Goals","FK_Goals","CK_Goals","OG_Goals","PSxG_Expected","PSxG_per_SoT_Expected","PSxG+_per__minus__Expected","_per_90_Expected","Cmp_Launched","Att_Launched","Cmp_percent_Launched","Att_Passes","Thr_Passes","Launch_percent_Passes","AvgLen_Passes","Att_Goal","Launch_percent_Goal","AvgLen_Goal","Opp_Crosses","Stp_Crosses","Stp_percent_Crosses","#OPA_Sweeper","#OPA_per_90_Sweeper","AvgDist_Sweeper","Url"
"855","Benoît Costil_2023",2023,"Auxerre","Ligue 1","Benoît Costil","FRA","GK","35",1987,19,41,3,0,3,0,34,0.33,-7,-0.37,132,292,45.2,454,72,41.9,36.8,137,74.5,51.7,285,3,1.1,11,0.58,13.1,"https://fbref.com/en/players/2434f24a/Benoit-Costil"
"856","Donovan Léon_2023",2023,"Auxerre","Ligue 1","Donovan Léon","GUF","GK","29",1992,2,2,1,0,0,0,1.9,0.13,-0.1,-0.03,19,57,33.3,55,8,63.6,46.4,24,91.7,66.1,41,0,0,2,1,12.9,"https://fbref.com/en/players/51c83a90/Donovan-Leon"
"857","Ionuț Radu_2023",2023,"Auxerre","Ligue 1","Ionuț Radu","ROU","GK","25",1997,17,20,0,0,0,1,21.9,0.27,2.9,0.17,117,349,33.5,469,65,52.9,41.3,128,78.9,53.1,273,14,5.1,13,0.76,12.9,"https://fbref.com/en/players/67f649be/Ionut-Radu"
"858","Iñaki Peña_2023",2023,"Barcelona","La Liga","Iñaki Peña","ESP","GK","23",1999,0.8,2,0,0,0,0,1.4,0.36,-0.6,-0.7,1,3,33.3,23,5,13,25.2,4,0,22.8,7,0,0,2,2.47,16.5,"https://fbref.com/en/players/cc1c5035/Inaki-Pena"
"859","Marc-André ter Stegen_2023",2023,"Barcelona","La Liga","Marc-André ter Stegen","GER","GK","30",1992,37.2,18,3,0,2,3,23.7,0.21,8.7,0.23,168,335,50.1,1215,185,22.1,28.9,197,34,35.2,368,18,4.9,41,1.1,16.4,"https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen"
"860","Manuel Neuer_2023",2023,"Bayern Munich","Bundesliga","Manuel Neuer","GER","GK","36",1986,12,11,2,0,0,0,14.7,0.29,3.7,0.31,39,79,49.4,435,81,16.6,26.8,69,10.1,23.8,103,4,3.9,23,1.92,19.5,"https://fbref.com/en/players/8778c910/Manuel-Neuer"
"861","Yann Sommer_2023",2023,"Bayern Munich","Bundesliga","Yann Sommer","SUI","GK","33",1988,19,25,7,1,1,0,23.7,0.32,-1.3,-0.07,48,118,40.7,651,83,14.6,25.1,98,23.5,28.7,212,12,5.7,27,1.42,16.7,"https://fbref.com/en/players/420c18a1/Yann-Sommer"
"862","Sven Ulreich_2023",2023,"Bayern Munich","Bundesliga","Sven Ulreich","GER","GK","33",1988,3,2,0,0,1,0,2.4,0.18,0.4,0.13,9,26,34.6,112,21,20.5,26,18,16.7,23.4,34,2,5.9,4,1.33,17.5,"https://fbref.com/en/players/7d3e7da6/Sven-Ulreich"
"863","Claudio Bravo_2023",2023,"Betis","La Liga","Claudio Bravo","CHI","GK","39",1983,12,9,1,0,1,0,11,0.24,2,0.17,75,225,33.3,288,42,51.7,39.6,101,75.2,52.5,213,4,1.9,6,0.5,12.1,"https://fbref.com/en/players/10072610/Claudio-Bravo"
"864","Rui Silva_2023",2023,"Betis","La Liga","Rui Silva","POR","GK","28",1994,26,32,2,1,6,1,32.9,0.3,1.9,0.07,154,410,37.6,668,107,40.7,35.6,214,64.5,47.5,369,18,4.9,37,1.42,16.6,"https://fbref.com/en/players/ea83bfa6/Rui-Silva"
"865","Manuel Riemann_2023",2023,"Bochum","Bundesliga","Manuel Riemann","GER","GK","33",1988,34,72,8,2,9,3,69,0.3,0,0,554,1175,47.1,1489,83,66.8,44.7,261,69,50.6,536,31,5.8,121,3.56,22.2,"https://fbref.com/en/players/9f941969/Manuel-Riemann"
"866","Francesco Bardi_2023",2023,"Bologna","Serie A","Francesco Bardi","ITA","GK","30",1992,1,0,0,0,0,0,0.6,0.16,0.6,0.56,5,9,55.6,13,5,38.5,35.6,9,44.4,33.4,10,0,0,0,0,NA,"https://fbref.com/en/players/0acda699/Francesco-Bardi"
"867","Łukasz Skorupski_2023",2023,"Bologna","Serie A","Łukasz Skorupski","POL","GK","31",1991,37,49,7,1,6,3,47.8,0.25,1.8,0.05,146,371,39.4,933,206,29.8,31.7,278,33.5,33,492,29,5.9,24,0.65,12.9,"https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski"
"868","Neto_2023",2023,"Bournemouth","Premier League","Neto","BRA","GK","33",1989,26.5,39,4,0,8,1,39.7,0.26,1.7,0.06,160,437,36.6,601,136,47.4,37.8,231,65.8,44.6,510,35,6.9,25,0.94,12.1,"https://fbref.com/en/players/a9dc785c/Neto"
"869","Mark Travers_2023",2023,"Bournemouth","Premier League","Mark Travers","IRL","GK","23",1999,11.5,32,2,0,8,2,24,0.34,-6,-0.52,71,154,46.1,250,54,35.6,31.9,118,55.1,43.8,229,5,2.2,5,0.43,10.5,"https://fbref.com/en/players/fe558029/Mark-Travers"
"870","David Raya_2023",2023,"Brentford","Premier League","David Raya","ESP","GK","26",1995,38,46,2,0,9,3,48,0.24,5,0.13,347,882,39.3,1367,160,50.7,39.5,269,70.3,51.8,598,52,8.7,54,1.42,15.8,"https://fbref.com/en/players/98ea5115/David-Raya"
"871","Marco Bizot_2023",2023,"Brest","Ligue 1","Marco Bizot","NED","GK","31",1991,37,54,7,1,11,2,54.9,0.26,2.9,0.08,198,477,41.5,806,163,38.2,35.5,289,58.5,43.9,520,30,5.8,25,0.68,11.6,"https://fbref.com/en/players/3d214e5f/Marco-Bizot"
"872","Joaquín Blázquez_2023",2023,"Brest","Ligue 1","Joaquín Blázquez","ARG","GK","21",2001,1,0,0,0,0,0,0.2,0.06,0.2,0.17,8,13,61.5,18,3,61.1,45.7,11,18.2,26.3,11,2,18.2,0,0,3.5,"https://fbref.com/en/players/6a9e4913/Joaquin-Blazquez"
"873","Robert Sánchez_2023",2023,"Brighton","Premier League","Robert Sánchez","ESP","GK","24",1997,23,30,5,0,4,3,24.2,0.25,-2.8,-0.12,60,205,29.3,645,103,24.2,28.9,131,37.4,35.1,229,17,7.4,13,0.57,12.3,"https://fbref.com/en/players/6a713852/Robert-Sanchez"
"874","Jason Steele_2023",2023,"Brighton","Premier League","Jason Steele","ENG","GK","31",1990,15,23,1,0,2,3,18.5,0.29,-1.5,-0.1,34,74,45.9,483,48,14.9,24.2,55,3.6,13.9,126,10,7.9,19,1.27,15.7,"https://fbref.com/en/players/28300a16/Jason-Steele"
"875","Agustín Marchesín_2023",2023,"Celta Vigo","La Liga","Agustín Marchesín","ARG","GK","34",1988,19,29,2,1,4,1,20.7,0.24,-7.3,-0.38,103,267,38.6,500,75,39.8,35.3,131,51.9,42.9,253,14,5.5,25,1.32,18.1,"https://fbref.com/en/players/853b7c48/Agustin-Marchesin"
"876","Iván Villar_2023",2023,"Celta Vigo","La Liga","Iván Villar","ESP","GK","25",1997,19,24,3,0,6,0,22.2,0.31,-1.8,-0.09,81,239,33.9,435,96,34.7,33.8,157,56.1,44.8,256,8,3.1,14,0.74,14.2,"https://fbref.com/en/players/cde52ef5/Ivan-Villar"
"877","Kepa Arrizabalaga_2023",2023,"Chelsea","Premier League","Kepa Arrizabalaga","ESP","GK","27",1994,28.5,33,1,1,4,3,35,0.29,5,0.18,68,213,31.9,864,151,17.1,26.3,182,35.7,31.5,332,15,4.5,52,1.82,16.9,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga"
"878","Edouard Mendy_2023",2023,"Chelsea","Premier League","Edouard Mendy","SEN","GK","30",1992,9.5,14,0,0,4,0,11.9,0.33,-2.1,-0.22,27,77,35.1,226,47,22.1,27.6,63,42.9,34.4,128,9,7,11,1.16,13.7,"https://fbref.com/en/players/33887998/Edouard-Mendy"
"879","Mory Diaw_2023",2023,"Clermont Foot","Ligue 1","Mory Diaw","SEN","GK","29",1993,37,47,8,0,5,0,55.4,0.28,8.4,0.23,235,601,39.1,1209,173,40,37,255,45.9,40.4,464,34,7.3,25,0.68,11.5,"https://fbref.com/en/players/f41a69e6/Mory-Diaw"
"880","Ouparine Djoco_2023",2023,"Clermont Foot","Ligue 1","Ouparine Djoco","SEN","GK","24",1998,1,2,0,0,0,0,1,0.34,-1,-0.97,3,17,17.6,30,4,40,33.6,10,50,31.7,14,1,7.1,5,5,21.3,"https://fbref.com/en/players/62124972/Ouparine-Djoco"
"881","Marco Carnesecchi_2023",2023,"Cremonese","Serie A","Marco Carnesecchi","ITA","GK","22",2000,27,47,2,3,7,1,44.2,0.28,-1.8,-0.07,157,523,30,745,135,52.2,41.4,203,66,53.1,402,29,7.2,29,1.07,14.1,"https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi"
"882","Ionuț Radu_2023",2023,"Cremonese","Serie A","Ionuț Radu","ROU","GK","25",1997,9,19,3,0,3,0,21,0.29,2,0.22,38,143,26.6,265,34,41.1,37.3,67,50.7,46.3,107,6,5.6,9,1,14.5,"https://fbref.com/en/players/67f649be/Ionut-Radu"
"883","Mouhamadou Sarr_2023",2023,"Cremonese","Serie A","Mouhamadou Sarr","SEN","GK","25",1997,2,3,0,0,1,0,2.9,0.36,-0.1,-0.05,19,38,50,71,12,40.8,35.7,12,75,53.6,18,0,0,1,0.5,8.6,"https://fbref.com/en/players/b959a0d1/Mouhamadou-Sarr"
"884","Vicente Guaita_2023",2023,"Crystal Palace","Premier League","Vicente Guaita","ESP","GK","35",1987,27,34,2,0,4,2,32.4,0.26,0.4,0.01,115,320,35.9,635,140,34.5,32.3,206,49,37.4,410,26,6.3,26,0.96,13.1,"https://fbref.com/en/players/ab13a5aa/Vicente-Guaita"
"885","Sam Johnstone_2023",2023,"Crystal Palace","Premier League","Sam Johnstone","ENG","GK","29",1993,9,10,2,0,4,1,10,0.24,1,0.11,30,99,30.3,233,41,31.8,31.8,46,54.3,42.8,104,2,1.9,11,1.22,15.4,"https://fbref.com/en/players/9e5708be/Sam-Johnstone"
"886","Joseph Whitworth_2023",2023,"Crystal Palace","Premier League","Joseph Whitworth","ENG","GK","18",2004,2,5,0,0,0,0,2.3,0.23,-2.7,-1.33,8,27,29.6,68,8,29.4,30.1,15,46.7,36.7,25,1,4,3,1.5,15.4,"https://fbref.com/en/players/3f847d95/Joseph-Whitworth"
"887","David Gil_2023",2023,"Cádiz","La Liga","David Gil","ESP","GK","28",1994,4,5,1,0,1,0,6.3,0.23,1.3,0.32,34,94,36.2,93,15,64.5,46.4,36,94.4,65.1,56,2,3.6,4,1,13.6,"https://fbref.com/en/players/fea23125/David-Gil"
"888","Jeremías Ledesma_2023",2023,"Cádiz","La Liga","Jeremías Ledesma","ARG","GK","29",1993,34,48,8,1,6,0,47.1,0.22,-0.9,-0.03,236,735,32.1,824,135,58.5,44.9,285,88.8,64.1,595,42,7.1,26,0.76,10.8,"https://fbref.com/en/players/6c4776b1/Jeremias-Ledesma"
"889","Gregor Kobel_2023",2023,"Dortmund","Bundesliga","Gregor Kobel","SUI","GK","24",1997,27,32,1,0,5,1,33.8,0.29,2.8,0.1,100,252,39.7,855,122,20.9,28.9,192,38,36.5,295,15,5.1,37,1.37,17.1,"https://fbref.com/en/players/cd59b9df/Gregor-Kobel"
"890","Alexander Meyer_2023",2023,"Dortmund","Bundesliga","Alexander Meyer","GER","GK","31",1991,7,12,0,0,2,0,7.9,0.25,-4.1,-0.58,24,60,40,278,35,16.2,27.3,44,34.1,35,91,8,8.8,18,2.57,19.8,"https://fbref.com/en/players/b56dd813/Alexander-Meyer"
"891","Diant Ramaj_2023",2023,"Eint Frankfurt","Bundesliga","Diant Ramaj","GER","GK","20",2001,1,1,0,0,1,0,1,0.2,0,0.01,1,3,33.3,21,7,9.5,29.1,4,25,22,15,1,6.7,1,1,11.5,"https://fbref.com/en/players/b90c4a43/Diant-Ramaj"
"892","Kevin Trapp_2023",2023,"Eint Frankfurt","Bundesliga","Kevin Trapp","GER","GK","32",1990,33,51,2,1,7,1,42.3,0.32,-7.7,-0.23,80,326,24.5,664,128,39.2,34.8,219,30.1,34.1,401,17,4.2,24,0.73,14.4,"https://fbref.com/en/players/ce17b5eb/Kevin-Trapp"
"893","Édgar Badía_2023",2023,"Elche","La Liga","Édgar Badía","ESP","GK","30",1992,36,63,7,0,4,2,69.5,0.31,8.5,0.24,191,422,45.3,772,166,33.8,34.2,296,54.4,41.7,574,21,3.7,20,0.56,12.7,"https://fbref.com/en/players/e4346678/Edgar-Badia"
"894","Axel Werner_2023",2023,"Elche","La Liga","Axel Werner","ARG","GK","26",1996,2,4,0,0,2,0,2.4,0.31,-1.6,-0.82,4,20,20,53,9,32.1,34.9,16,18.8,33.8,26,1,3.8,1,0.5,14,"https://fbref.com/en/players/c0b1a6da/Axel-Werner"
"895","Samuele Perisan_2023",2023,"Empoli","Serie A","Samuele Perisan","ITA","GK","24",1997,7,9,0,0,2,0,7.5,0.31,-1.5,-0.22,25,75,33.3,153,39,32,32.7,75,34.7,34.3,134,5,3.7,4,0.57,11.6,"https://fbref.com/en/players/00a17eba/Samuele-Perisan"
"896","Samir Ujkani_2023",2023,"Empoli","Serie A","Samir Ujkani","KVX","GK","34",1988,0.1,1,0,0,0,0,0.2,0.25,-0.8,-9.69,0,0,NA,2,1,0,18.5,1,0,27,1,0,0,0,0,NA,"https://fbref.com/en/players/96640846/Samir-Ujkani"
"897","Guglielmo Vicario_2023",2023,"Empoli","Serie A","Guglielmo Vicario","ITA","GK","25",1996,30.9,39,4,0,8,1,40.9,0.27,2.9,0.09,138,455,30.3,1106,151,33.5,33.8,170,50,42.9,606,34,5.6,22,0.71,11.5,"https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario"
"898","Álvaro Fernández_2023",2023,"Espanyol","La Liga","Álvaro Fernández","ESP","GK","24",1998,11,18,0,0,4,1,15.2,0.31,-1.8,-0.17,104,221,47.1,253,37,55.7,42.5,103,77.7,54.8,153,5,3.3,15,1.36,16.3,"https://fbref.com/en/players/f127d782/Alvaro-Fernandez"
"899","Joan García_2023",2023,"Espanyol","La Liga","Joan García","ESP","GK","21",2001,1,3,1,0,0,0,1.8,0.21,-1.2,-1.16,2,6,33.3,27,4,14.8,21.7,3,66.7,47.3,16,2,12.5,1,1,13,"https://fbref.com/en/players/87b498b0/Joan-Garcia"
"900","Benjamin Lecomte_2023",2023,"Espanyol","La Liga","Benjamin Lecomte","FRA","GK","31",1991,10,14,0,0,2,1,10.4,0.26,-2.6,-0.26,72,160,45,192,25,57.3,43.1,80,62.5,47,146,4,2.7,11,1.1,15.3,"https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte"
"901","Fernando Pacheco_2023",2023,"Espanyol","La Liga","Fernando Pacheco","ESP","GK","30",1992,16,33,4,0,3,0,26.6,0.25,-6.4,-0.4,127,272,46.7,417,56,42.4,36.2,137,69.3,49.6,242,16,6.6,19,1.19,13.8,"https://fbref.com/en/players/97852360/Fernando-Pacheco"
"902","Asmir Begović_2023",2023,"Everton","Premier League","Asmir Begović","BIH","GK","35",1987,1,0,0,0,0,0,0.5,0.12,0.5,0.49,4,13,30.8,22,5,36.4,34.9,8,62.5,46.8,23,1,4.3,0,0,5,"https://fbref.com/en/players/7b4de647/Asmir-Begovic"
"903","Jordan Pickford_2023",2023,"Everton","Premier League","Jordan Pickford","ENG","GK","28",1994,37,57,5,2,4,0,60,0.31,3,0.08,270,801,33.7,992,151,58.1,43,315,71.4,52.7,566,22,3.9,52,1.41,16.2,"https://fbref.com/en/players/4806ec67/Jordan-Pickford"
"904","Michele Cerofolini_2023",2023,"Fiorentina","Serie A","Michele Cerofolini","ITA","GK","23",1999,5,3,1,0,0,0,3.4,0.22,0.4,0.09,24,70,34.3,167,27,34.7,33.3,28,42.9,38.1,29,1,3.4,3,0.6,13.8,"https://fbref.com/en/players/efdeaff3/Michele-Cerofolini"
"905","Pierluigi Gollini_2023",2023,"Fiorentina","Serie A","Pierluigi Gollini","ITA","GK","27",1995,3,2,0,0,1,0,1.7,0.21,-0.3,-0.1,13,38,34.2,115,17,27,32.4,11,63.6,49.3,24,1,4.2,0,0,9.3,"https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini"
"906","Salvatore Sirigu_2023",2023,"Fiorentina","Serie A","Salvatore Sirigu","ITA","GK","35",1987,1,0,0,0,0,0,1,0.19,1,0.96,6,16,37.5,30,9,40,37.7,8,50,41.8,12,0,0,2,2,26.3,"https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu"
"907","Pietro Terracciano_2023",2023,"Fiorentina","Serie A","Pietro Terracciano","ITA","GK","32",1990,29,38,6,0,3,2,33.1,0.28,-2.9,-0.1,155,375,41.3,871,113,32.7,33.2,198,45.5,40.5,271,12,4.4,55,1.9,18.4,"https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano"
"908","Mark Flekken_2023",2023,"Freiburg","Bundesliga","Mark Flekken","NED","GK","29",1993,34,44,5,0,4,0,46.4,0.28,2.4,0.07,271,665,40.8,1231,121,40.2,37.6,231,73.6,58,434,32,7.4,43,1.26,15,"https://fbref.com/en/players/a92ab7be/Mark-Flekken"
"909","Bernd Leno_2023",2023,"Fulham","Premier League","Bernd Leno","GER","GK","30",1992,36,51,7,1,8,2,58,0.27,9,0.25,124,391,31.7,1153,190,26,30,242,37.6,36,464,35,7.5,46,1.28,15,"https://fbref.com/en/players/2628fd2b/Bernd-Leno"
"910","Marek Rodák_2023",2023,"Fulham","Premier League","Marek Rodák","SVK","GK","25",1996,2,2,0,0,0,0,2,0.51,0,0.01,16,47,34,46,3,73.9,46,15,86.7,60,26,1,3.8,2,1,14,"https://fbref.com/en/players/17acc2ed/Marek-Rodak"
"911","David Soria_2023",2023,"Getafe","La Liga","David Soria","ESP","GK","29",1993,38,45,4,0,7,2,45.5,0.23,2.5,0.07,409,904,45.2,782,99,75.1,49.8,347,91.4,59.8,586,36,6.1,46,1.21,15,"https://fbref.com/en/players/8f8c6934/David-Soria"
"912","Juan Carlos_2023",2023,"Girona","La Liga","Juan Carlos","ESP","GK","34",1988,10,18,2,2,1,0,16.7,0.35,-1.3,-0.13,23,64,35.9,278,51,17.6,28.7,62,24.2,30.3,120,6,5,21,2.1,16.9,"https://fbref.com/en/players/688b96e3/Juan-Carlos"
"913","Paulo Gazzaniga_2023",2023,"Girona","La Liga","Paulo Gazzaniga","ARG","GK","30",1992,28,37,4,0,4,0,45.3,0.33,8.3,0.3,146,400,36.5,822,141,31.1,32.4,242,59.5,47.9,477,37,7.8,38,1.36,15.1,"https://fbref.com/en/players/63d17038/Paulo-Gazzaniga"
"914","Lorenzo Montipò_2023",2023,"Hellas Verona","Serie A","Lorenzo Montipò","ITA","GK","26",1996,37,59,1,1,4,3,49.6,0.27,-6.4,-0.17,360,775,46.5,905,124,62.9,44.3,284,72.5,52.1,496,26,5.2,55,1.49,15.3,"https://fbref.com/en/players/c1d95617/Lorenzo-Montipo"
"915","Simone Perilli_2023",2023,"Hellas Verona","Serie A","Simone Perilli","ITA","GK","27",1995,1,0,0,0,0,0,0.8,0.19,0.8,0.75,6,30,20,21,0,81,57.3,13,100,69.8,19,1,5.3,1,1,12,"https://fbref.com/en/players/b9e11c1d/Simone-Perilli"
"916","Oliver Christensen_2023",2023,"Hertha BSC","Bundesliga","Oliver Christensen","DEN","GK","23",1999,33,68,5,4,8,0,57.9,0.33,-10.1,-0.31,204,586,34.8,977,166,42.5,35.9,235,72.8,54.3,486,33,6.8,70,2.12,18.8,"https://fbref.com/en/players/af104654/Oliver-Christensen"
"917","Tjark Ernst_2023",2023,"Hertha BSC","Bundesliga","Tjark Ernst","GER","GK","19",2003,1,1,0,0,0,0,2.5,0.36,1.5,1.52,5,13,38.5,22,6,27.3,31.2,13,53.8,43.1,18,0,0,0,0,3.5,"https://fbref.com/en/players/3f6c3ae0/Tjark-Ernst"
"918","Oliver Baumann_2023",2023,"Hoffenheim","Bundesliga","Oliver Baumann","GER","GK","32",1990,34,57,2,1,11,1,50.4,0.31,-5.6,-0.16,206,525,39.2,1164,168,35.3,33.6,249,45.8,39.3,529,43,8.1,43,1.26,13.4,"https://fbref.com/en/players/47064058/Oliver-Baumann"
"919","Alex Cordaz_2023",2023,"Inter","Serie A","Alex Cordaz","ITA","GK","39",1983,0.3,0,0,0,0,0,0.5,0.26,0.5,1.77,1,7,14.3,15,3,26.7,33.5,5,60,52,7,0,0,0,0,NA,"https://fbref.com/en/players/e66ebabb/Alex-Cordaz"
"920","Samir Handanović_2023",2023,"Inter","Serie A","Samir Handanović","SVN","GK","38",1984,13.7,18,1,0,1,1,15,0.27,-2,-0.14,45,87,51.7,508,71,15.6,24.7,71,11.3,25.5,149,2,1.3,10,0.73,15.4,"https://fbref.com/en/players/74419746/Samir-Handanovic"
"921","André Onana_2023",2023,"Inter","Serie A","André Onana","CMR","GK","26",1996,24,24,2,0,5,2,19.3,0.21,-2.7,-0.11,105,270,38.9,875,115,25.5,29.6,152,30.9,35.4,283,15,5.3,10,0.42,12.5,"https://fbref.com/en/players/e9c0c1b2/Andre-Onana"
"922","Mattia Perin_2023",2023,"Juventus","Serie A","Mattia Perin","ITA","GK","29",1992,10.5,7,1,0,1,0,11.2,0.23,4.2,0.39,32,107,29.9,287,54,28.6,30.8,63,39.7,35.9,154,4,2.6,11,1.04,15.7,"https://fbref.com/en/players/4c62d0c8/Mattia-Perin"
"923","Wojciech Szczęsny_2023",2023,"Juventus","Serie A","Wojciech Szczęsny","POL","GK","32",1990,27.5,26,3,0,5,0,26,0.25,0,0,128,270,47.4,634,128,32.2,33.5,153,43.1,38.3,389,11,2.8,21,0.76,14.7,"https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny"
"924","Marvin Schwäbe_2023",2023,"Köln","Bundesliga","Marvin Schwäbe","GER","GK","27",1995,34,54,4,4,4,3,42.3,0.3,-8.7,-0.26,154,404,38.1,1203,117,28.8,31.3,185,31.4,33.9,468,19,4.1,22,0.65,13.4,"https://fbref.com/en/players/87436846/Marvin-Schwabe"
"925","Luís Maximiano_2023",2023,"Lazio","Serie A","Luís Maximiano","POR","GK","23",1999,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,66.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"https://fbref.com/en/players/3318286e/Luis-Maximiano"
"926","Ivan Provedel_2023",2023,"Lazio","Serie A","Ivan Provedel","ITA","GK","28",1994,37.9,30,1,0,5,1,31.4,0.25,2.4,0.06,158,373,42.4,1121,166,27.4,32.2,198,33.3,33.2,493,21,4.3,55,1.45,16.5,"https://fbref.com/en/players/277da414/Ivan-Provedel"
"927","Wladimiro Falcone_2023",2023,"Lecce","Serie A","Wladimiro Falcone","ITA","GK","27",1995,38,46,5,2,6,3,43.2,0.24,0.2,0.01,194,721,26.9,876,143,56.8,42.1,282,79.1,53.5,534,23,4.3,42,1.11,14.1,"https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone"
"928","Illan Meslier_2023",2023,"Leeds United","Premier League","Illan Meslier","FRA","GK","22",2000,34,67,3,1,7,1,53.6,0.32,-12.4,-0.36,106,449,23.6,794,194,39.4,33.7,242,56.2,43.5,432,34,7.9,66,1.94,15.8,"https://fbref.com/en/players/6b625ac2/Illan-Meslier"
"929","Joel Robles_2023",2023,"Leeds United","Premier League","Joel Robles","ESP","GK","32",1990,4,11,2,0,0,0,10.5,0.32,-0.5,-0.12,18,71,25.4,90,20,52.2,41.1,32,75,49.4,43,2,4.7,3,0.75,11.6,"https://fbref.com/en/players/cda0b317/Joel-Robles"
"930","Daniel Iversen_2023",2023,"Leicester City","Premier League","Daniel Iversen","DEN","GK","25",1997,12,22,2,2,2,1,18.9,0.29,-2.1,-0.18,38,194,19.6,261,49,47.1,37.2,114,62.3,46.2,203,16,7.9,6,0.5,10.3,"https://fbref.com/en/players/10d221cd/Daniel-Iversen"
"931","Danny Ward_2023",2023,"Leicester City","Premier League","Danny Ward","WAL","GK","29",1993,26,46,2,2,6,4,36.5,0.29,-5.5,-0.21,94,303,31,750,154,29.7,30.4,190,42.1,35.1,355,20,5.6,42,1.62,15.9,"https://fbref.com/en/players/d3ce0e89/Danny-Ward"
"932","Jean-Louis Leca_2023",2023,"Lens","Ligue 1","Jean-Louis Leca","FRA","GK","36",1985,1,1,0,0,0,0,1.6,0.4,0.6,0.6,9,14,64.3,29,5,44.8,36.8,10,10,20.4,20,1,5,0,0,8.2,"https://fbref.com/en/players/edbe46dc/Jean-Louis-Leca"
"933","Brice Samba_2023",2023,"Lens","Ligue 1","Brice Samba","FRA","GK","28",1994,37,28,3,0,6,1,32.4,0.24,5.4,0.15,174,435,40,1075,140,35.5,33.3,160,33.1,32.7,384,34,8.9,41,1.11,15.4,"https://fbref.com/en/players/60d90c55/Brice-Samba"
"934","Lukáš Hrádecký_2023",2023,"Leverkusen","Bundesliga","Lukáš Hrádecký","FIN","GK","32",1989,33,47,7,1,5,2,41.3,0.25,-3.7,-0.11,117,373,31.4,899,148,31.3,32,202,45.5,38.7,404,27,6.7,26,0.79,14.1,"https://fbref.com/en/players/ad3389d5/Lukas-Hradecky"
"935","Andrey Lunyov_2023",2023,"Leverkusen","Bundesliga","Andrey Lunyov","RUS","GK","30",1991,1,2,0,0,0,0,1.4,0.35,-0.6,-0.61,4,10,40,41,7,24.4,30.3,3,0,15.3,6,1,16.7,1,1,13,"https://fbref.com/en/players/8a6ab963/Andrey-Lunyov"
"936","Leonardo César Jardim_2023",2023,"Lille","Ligue 1","Leonardo César Jardim","BRA","GK","27",1995,6,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/f5dfc256/Leonardo-Cesar-Jardim"
"937","Lucas Chevalier_2023",2023,"Lille","Ligue 1","Lucas Chevalier","FRA","GK","20",2001,32,31,2,2,1,3,30.5,0.27,2.5,0.08,76,282,27,903,121,26.2,29.4,105,42.9,37.2,318,22,6.9,25,0.78,13.5,"https://fbref.com/en/players/b3d76d84/Lucas-Chevalier"
"938","Alisson_2023",2023,"Liverpool","Premier League","Alisson","BRA","GK","29",1992,37,43,2,0,0,2,51.1,0.33,10.1,0.27,116,283,41,1256,210,18.4,26.9,193,26.9,31.3,397,23,5.8,89,2.41,19.8,"https://fbref.com/en/players/7a2e46a8/Alisson"
"939","Caoimhín Kelleher_2023",2023,"Liverpool","Premier League","Caoimhín Kelleher","IRL","GK","23",1998,1,4,0,0,0,0,2.9,0.34,-1.1,-1.06,2,2,100,22,7,9.1,24.3,2,0,20.5,3,0,0,0,0,9,"https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher"
"940","Vito Mannone_2023",2023,"Lorient","Ligue 1","Vito Mannone","ITA","GK","34",1988,17.9,24,1,2,2,0,25.2,0.29,1.2,0.07,56,176,31.8,471,101,25.9,29.5,112,48.2,37.5,344,12,3.5,9,0.5,10.6,"https://fbref.com/en/players/c4173f1a/Vito-Mannone"
"941","Yvon Mvogo_2023",2023,"Lorient","Ligue 1","Yvon Mvogo","SUI","GK","28",1994,20.1,29,1,0,4,1,27.1,0.27,-0.9,-0.04,86,228,37.7,473,85,34,32.1,145,46.2,36.6,381,21,5.5,7,0.35,8.5,"https://fbref.com/en/players/dc29b608/Yvon-Mvogo"
