,unique_ID,Comp,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,Url,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,player_market_value_euro
43,Vicente Guaita_2019_Crystal Palace,Premier League,ESP,GK,31.0,1987.0,20.0,20.0,1755.0,19.5,23.0,1.18,85.0,63.0,74.1,10.0,4.0,6.0,7.0,35.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/ab13a5aa/Vicente-Guaita,23.0,1.0,0.0,2.0,1.0,20.3,0.23,-1.7,-0.09,123.0,396.0,31.1,398.0,90.0,56.5,41.4,191.0,89.5,58.7,317.0,13.0,4.1,10.0,0.51,12.5,4000000.0
44,Wayne Hennessey_2019_Crystal Palace,Premier League,WAL,GK,31.0,1987.0,18.0,17.0,1575.0,17.5,26.0,1.49,69.0,42.0,66.7,4.0,3.0,10.0,5.0,29.4,4.0,3.0,1.0,0.0,25.0,https://fbref.com/en/players/76eca7e2/Wayne-Hennessey,26.0,3.0,1.0,4.0,0.0,22.8,0.28,-3.2,-0.18,111.0,342.0,32.5,373.0,66.0,59.0,43.6,143.0,85.3,63.1,300.0,13.0,4.3,15.0,0.86,13.6,2400000.0
45,Julian Speroni_2019_Crystal Palace,Premier League,ARG,GK,39.0,1979.0,1.0,1.0,90.0,1.0,4.0,4.0,9.0,5.0,55.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/8e65a5e5/Julian-Speroni,4.0,0.0,0.0,1.0,0.0,3.6,0.4,-0.4,-0.37,11.0,31.0,35.5,22.0,3.0,90.9,53.1,13.0,84.6,54.9,18.0,1.0,5.6,0.0,0.0,3.8,
46,Runar Alex Runarsson_2019_Dijon,Ligue 1,ISL,GK,23.0,1995.0,25.0,25.0,2250.0,25.0,43.0,1.72,99.0,56.0,58.6,7.0,5.0,13.0,5.0,20.0,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson,43.0,2.0,2.0,5.0,0.0,33.8,0.32,-9.2,-0.37,166.0,388.0,42.8,655.0,126.0,36.2,33.7,213.0,70.9,51.4,326.0,13.0,4.0,45.0,1.8,18.6,
47,Bobby Allain_2019_Dijon,Ligue 1,FRA,GK,26.0,1991.0,13.0,13.0,1170.0,13.0,17.0,1.31,72.0,56.0,77.8,2.0,2.0,9.0,1.0,7.7,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/8870154f/Bobby-Allain,17.0,1.0,0.0,2.0,1.0,17.0,0.23,1.0,0.08,132.0,283.0,46.6,333.0,68.0,54.4,41.0,125.0,81.6,53.9,230.0,21.0,9.1,18.0,1.38,13.1,
48,Roman Burki_2019_Dortmund,Bundesliga,SUI,GK,27.0,1990.0,32.0,32.0,2880.0,32.0,40.0,1.25,128.0,88.0,71.9,21.0,7.0,4.0,10.0,31.3,4.0,4.0,0.0,0.0,0.0,https://fbref.com/en/players/9d12e142/Roman-Burki,40.0,4.0,1.0,6.0,0.0,39.0,0.28,-1.0,-0.03,140.0,428.0,32.7,852.0,171.0,33.3,32.9,222.0,64.9,48.7,425.0,18.0,4.2,36.0,1.13,15.1,11000000.0
49,Marwin Hitz_2019_Dortmund,Bundesliga,SUI,GK,30.0,1987.0,2.0,2.0,180.0,2.0,4.0,2.0,6.0,2.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,https://fbref.com/en/players/2e7ff968/Marwin-Hitz,4.0,0.0,0.0,1.0,0.0,2.4,0.4,-1.6,-0.79,6.0,19.0,31.6,51.0,6.0,25.5,31.0,13.0,46.2,43.1,33.0,1.0,3.0,2.0,1.0,12.0,2000000.0
50,Jaroslav Drobny_2019_Dusseldorf,Bundesliga,CZE,GK,38.0,1979.0,2.0,2.0,180.0,2.0,3.0,1.5,9.0,6.0,66.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/e4a30d8c/Jaroslav-Drobny,3.0,0.0,0.0,0.0,0.0,2.6,0.32,-0.4,-0.19,10.0,19.0,52.6,27.0,5.0,51.9,39.4,10.0,50.0,39.5,16.0,3.0,18.8,3.0,1.5,16.3,
51,Michael Rensing_2019_Dusseldorf,Bundesliga,GER,GK,34.0,1984.0,32.0,32.0,2880.0,32.0,62.0,1.94,170.0,108.0,67.6,12.0,5.0,15.0,5.0,15.6,7.0,7.0,0.0,0.0,0.0,https://fbref.com/en/players/c476b0c0/Michael-Rensing,62.0,7.0,1.0,7.0,0.0,54.3,0.3,-7.7,-0.24,223.0,563.0,39.6,688.0,147.0,43.2,36.7,318.0,83.6,54.9,537.0,27.0,5.0,3.0,0.09,9.2,
52,Marko Dmitrovic_2019_Eibar,La Liga,SRB,GK,26.0,1992.0,24.0,24.0,2160.0,24.0,30.0,1.25,86.0,55.0,68.6,9.0,6.0,9.0,5.0,20.8,4.0,3.0,1.0,0.0,25.0,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic,30.0,3.0,2.0,3.0,0.0,27.5,0.28,-2.5,-0.1,199.0,577.0,34.5,604.0,67.0,71.4,49.9,155.0,94.2,68.7,271.0,15.0,5.5,57.0,2.38,18.6,9500000.0
53,Asier Riesgo_2019_Eibar,La Liga,ESP,GK,34.0,1983.0,15.0,14.0,1260.0,14.0,20.0,1.43,46.0,27.0,56.5,2.0,8.0,4.0,4.0,28.6,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/581c5276/Asier-Riesgo,20.0,0.0,0.0,0.0,1.0,16.6,0.36,-2.4,-0.17,126.0,278.0,45.3,308.0,41.0,65.6,44.6,80.0,95.0,62.1,132.0,5.0,3.8,27.0,1.93,18.1,
54,Frederik Ronnow_2019_Eint Frankfurt,Bundesliga,DEN,GK,25.0,1992.0,2.0,1.0,122.0,1.4,0.0,0.0,7.0,7.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.7,0.52,20.0,40.0,50.0,42.0,3.0,66.7,44.6,13.0,92.3,59.9,16.0,1.0,6.3,0.0,0.0,9.0,2400000.0
55,Kevin Trapp_2019_Eint Frankfurt,Bundesliga,GER,GK,28.0,1990.0,33.0,33.0,2938.0,32.6,48.0,1.47,158.0,111.0,70.3,14.0,9.0,10.0,8.0,24.2,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp,48.0,1.0,1.0,5.0,1.0,43.4,0.28,-3.6,-0.11,330.0,705.0,46.8,982.0,104.0,53.1,38.3,222.0,82.9,56.6,441.0,19.0,4.3,37.0,1.13,15.4,8000000.0
56,Bartlomiej Dragowski_2019_Empoli,Serie A,POL,GK,20.0,1997.0,14.0,14.0,1260.0,14.0,24.0,1.71,96.0,71.0,78.1,5.0,2.0,7.0,3.0,21.4,4.0,3.0,1.0,0.0,25.0,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski,24.0,3.0,0.0,3.0,0.0,25.7,0.23,1.7,0.12,57.0,198.0,28.8,333.0,91.0,35.7,34.3,153.0,51.6,45.2,237.0,10.0,4.2,22.0,1.57,14.7,
57,Ivan Provedel_2019_Empoli,Serie A,ITA,GK,24.0,1994.0,16.0,16.0,1440.0,16.0,36.0,2.25,104.0,69.0,68.3,4.0,4.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,https://fbref.com/en/players/277da414/Ivan-Provedel,36.0,3.0,0.0,4.0,1.0,29.3,0.26,-5.7,-0.36,73.0,185.0,39.5,361.0,103.0,35.5,34.5,123.0,46.3,40.0,279.0,12.0,4.3,8.0,0.5,12.2,
58,Pietro Terracciano_2019_Empoli,Serie A,ITA,GK,28.0,1990.0,8.0,8.0,720.0,8.0,10.0,1.25,35.0,26.0,71.4,1.0,2.0,5.0,2.0,25.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano,10.0,0.0,0.0,1.0,1.0,9.4,0.27,0.4,0.05,26.0,71.0,36.6,168.0,36.0,32.7,31.7,71.0,22.5,31.5,112.0,1.0,0.9,3.0,0.38,10.9,
59,Diego Lopez_2019_Espanyol,La Liga,ESP,GK,36.0,1981.0,38.0,38.0,3420.0,38.0,50.0,1.32,167.0,117.0,73.7,14.0,11.0,13.0,10.0,26.3,8.0,6.0,2.0,0.0,25.0,https://fbref.com/en/players/73683fa9/Diego-Lopez,50.0,6.0,5.0,7.0,2.0,51.8,0.27,3.8,0.1,226.0,562.0,40.2,868.0,133.0,39.9,35.4,333.0,64.9,47.6,674.0,24.0,3.6,19.0,0.5,12.3,
60,Jordan Pickford_2019_Everton,Premier League,ENG,GK,24.0,1994.0,38.0,38.0,3420.0,38.0,46.0,1.21,136.0,89.0,67.6,15.0,9.0,14.0,14.0,36.8,5.0,2.0,3.0,0.0,60.0,https://fbref.com/en/players/4806ec67/Jordan-Pickford,46.0,2.0,2.0,9.0,2.0,45.3,0.3,1.3,0.03,253.0,724.0,34.9,979.0,152.0,54.0,42.3,291.0,67.0,53.7,431.0,14.0,3.2,40.0,1.05,17.3,28000000.0
61,Bartlomiej Dragowski_2019_Fiorentina,Serie A,POL,GK,20.0,1997.0,3.0,2.0,225.0,2.5,2.0,0.8,8.0,6.0,75.0,0.0,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski,2.0,0.0,0.0,0.0,0.0,2.1,0.27,0.1,0.05,20.0,52.0,38.5,74.0,10.0,47.3,38.1,31.0,54.8,42.4,29.0,0.0,0.0,1.0,0.4,9.9,11000000.0
62,Alban Lafont_2019_Fiorentina,Serie A,FRA,GK,19.0,1999.0,34.0,34.0,3015.0,33.5,40.0,1.19,128.0,90.0,72.7,8.0,15.0,11.0,8.0,23.5,6.0,5.0,1.0,0.0,16.7,https://fbref.com/en/players/4e7db402/Alban-Lafont,40.0,5.0,1.0,5.0,3.0,32.7,0.21,-4.3,-0.13,158.0,436.0,36.2,750.0,164.0,39.6,36.2,262.0,53.1,42.8,522.0,15.0,2.9,29.0,0.87,14.2,
63,Pietro Terracciano_2019_Fiorentina,Serie A,ITA,GK,28.0,1990.0,2.0,2.0,180.0,2.0,3.0,1.5,11.0,8.0,72.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano,3.0,0.0,0.0,0.0,0.0,2.7,0.24,-0.3,-0.15,6.0,23.0,26.1,53.0,16.0,34.0,32.0,11.0,45.5,36.9,32.0,1.0,3.1,5.0,2.5,17.2,
64,Mark Flekken_2019_Freiburg,Bundesliga,NED,GK,25.0,1993.0,1.0,1.0,90.0,1.0,1.0,1.0,5.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/a92ab7be/Mark-Flekken,1.0,0.0,0.0,0.0,0.0,0.9,0.18,-0.1,-0.11,5.0,11.0,45.5,24.0,1.0,37.5,38.1,5.0,40.0,44.6,7.0,0.0,0.0,0.0,0.0,15.5,
65,Alexander Schwolow_2019_Freiburg,Bundesliga,GER,GK,26.0,1992.0,33.0,33.0,2970.0,33.0,60.0,1.82,170.0,110.0,68.8,7.0,12.0,14.0,5.0,15.2,7.0,7.0,0.0,0.0,0.0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow,60.0,7.0,0.0,11.0,0.0,57.2,0.31,-2.8,-0.09,258.0,636.0,40.6,940.0,142.0,39.8,36.7,330.0,79.4,59.4,545.0,13.0,2.4,29.0,0.88,14.8,7000000.0
66,Francesco Bardi_2019_Frosinone,Serie A,ITA,GK,26.0,1992.0,3.0,3.0,270.0,3.0,5.0,1.67,12.0,7.0,58.3,0.0,1.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/0acda699/Francesco-Bardi,5.0,0.0,1.0,0.0,0.0,3.8,0.32,-1.2,-0.41,13.0,40.0,32.5,59.0,15.0,49.2,36.1,15.0,73.3,50.9,34.0,3.0,8.8,0.0,0.0,7.0,
67,Marco Sportiello_2019_Frosinone,Serie A,ITA,GK,26.0,1992.0,35.0,35.0,3150.0,35.0,64.0,1.83,201.0,138.0,70.6,5.0,9.0,21.0,8.0,22.9,5.0,5.0,0.0,0.0,0.0,https://fbref.com/en/players/ac4003af/Marco-Sportiello,64.0,5.0,2.0,8.0,1.0,54.7,0.25,-8.3,-0.24,178.0,532.0,33.5,882.0,222.0,36.4,34.8,341.0,61.9,47.5,584.0,20.0,3.4,21.0,0.6,13.8,
68,Marcus Bettinelli_2019_Fulham,Premier League,ENG,GK,26.0,1992.0,7.0,7.0,630.0,7.0,20.0,2.86,40.0,19.0,52.5,1.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,50.0,https://fbref.com/en/players/0d85a4e8/Marcus-Bettinelli,20.0,1.0,0.0,1.0,0.0,17.5,0.39,-2.5,-0.36,64.0,143.0,44.8,176.0,32.0,49.4,37.3,67.0,83.6,53.9,129.0,1.0,0.8,11.0,1.57,16.0,
69,Fabricio_2019_Fulham,Premier League,ESP,GK,30.0,1987.0,2.0,2.0,180.0,2.0,5.0,2.5,21.0,16.0,76.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/af245161/Fabricio,5.0,0.0,1.0,0.0,0.0,4.3,0.21,-0.7,-0.36,16.0,28.0,57.1,47.0,14.0,40.4,35.4,14.0,64.3,44.0,29.0,2.0,6.9,3.0,1.5,13.6,
70,Sergio Rico_2019_Fulham,Premier League,ESP,GK,24.0,1993.0,29.0,29.0,2610.0,29.0,56.0,1.93,165.0,111.0,68.5,6.0,3.0,20.0,5.0,17.2,4.0,4.0,0.0,0.0,0.0,https://fbref.com/en/players/5f0241b2/Sergio-Rico,56.0,4.0,0.0,9.0,2.0,50.6,0.29,-3.4,-0.12,252.0,606.0,41.6,611.0,91.0,61.4,41.9,275.0,84.0,55.6,471.0,6.0,1.3,28.0,0.97,14.3,
71,Jandrei_2019_Genoa,Serie A,BRA,GK,25.0,1993.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/85ea4399/Jandrei,1.0,0.0,0.0,1.0,0.0,0.9,0.34,-0.1,-0.09,12.0,23.0,52.2,26.0,3.0,69.2,44.2,6.0,83.3,54.0,10.0,0.0,0.0,1.0,1.0,25.0,1400000.0
72,Federico Marchetti_2019_Genoa,Serie A,ITA,GK,35.0,1983.0,4.0,4.0,360.0,4.0,10.0,2.5,18.0,9.0,44.4,2.0,0.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/f794b426/Federico-Marchetti,10.0,0.0,0.0,1.0,1.0,7.4,0.43,-1.6,-0.39,25.0,51.0,49.0,80.0,11.0,40.0,35.3,34.0,55.9,46.7,58.0,0.0,0.0,6.0,1.5,22.1,
73,Ionut Radu_2019_Genoa,Serie A,ROU,GK,21.0,1997.0,33.0,33.0,2970.0,33.0,46.0,1.39,149.0,102.0,72.5,6.0,14.0,13.0,6.0,18.2,6.0,5.0,1.0,0.0,16.7,https://fbref.com/en/players/67f649be/Ionut-Radu,46.0,5.0,0.0,7.0,1.0,45.2,0.27,0.2,0.01,242.0,698.0,34.7,661.0,100.0,64.8,46.7,294.0,91.8,61.7,522.0,14.0,2.7,14.0,0.42,11.6,9500000.0
74,Leandro Chichizola_2019_Getafe,La Liga,ARG,GK,28.0,1990.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/8d957256/Leandro-Chichizola,1.0,0.0,0.0,0.0,0.0,0.5,0.54,-0.5,-0.46,8.0,22.0,36.4,24.0,3.0,79.2,50.3,3.0,100.0,71.3,7.0,0.0,0.0,0.0,0.0,15.5,1200000.0
75,David Soria_2019_Getafe,La Liga,ESP,GK,25.0,1993.0,37.0,37.0,3330.0,37.0,34.0,0.92,133.0,99.0,77.4,14.0,14.0,9.0,13.0,35.1,6.0,4.0,1.0,1.0,20.0,https://fbref.com/en/players/8f8c6934/David-Soria,34.0,4.0,1.0,2.0,2.0,39.5,0.26,7.5,0.2,351.0,941.0,37.3,808.0,49.0,83.7,51.7,279.0,95.0,59.2,468.0,20.0,4.3,38.0,1.03,13.8,14500000.0
76,Yassine Bounou_2019_Girona,La Liga,MAR,GK,27.0,1991.0,32.0,32.0,2862.0,31.8,43.0,1.35,166.0,124.0,77.7,8.0,10.0,14.0,8.0,25.0,6.0,6.0,0.0,0.0,0.0,https://fbref.com/en/players/f6798fc3/Yassine-Bounou,43.0,6.0,2.0,5.0,1.0,49.7,0.27,7.7,0.24,182.0,471.0,38.6,718.0,133.0,40.7,37.1,264.0,67.8,49.5,439.0,15.0,3.4,19.0,0.6,13.1,
77,Gorka Iraizoz_2019_Girona,La Liga,ESP,GK,37.0,1981.0,7.0,6.0,558.0,6.2,10.0,1.61,39.0,30.0,79.5,1.0,0.0,5.0,1.0,16.7,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/26f2473f/Gorka-Iraizoz,10.0,2.0,0.0,1.0,1.0,11.1,0.26,2.1,0.33,40.0,106.0,37.7,167.0,44.0,41.9,38.2,64.0,56.3,43.8,113.0,4.0,3.5,3.0,0.48,9.6,
78,Marc-Aurele Caillard_2019_Guingamp,Ligue 1,FRA,GK,24.0,1994.0,21.0,21.0,1890.0,21.0,34.0,1.62,93.0,58.0,64.5,4.0,7.0,10.0,6.0,28.6,2.0,1.0,1.0,0.0,50.0,https://fbref.com/en/players/5ee6e943/Marc-Aurele-Caillard,34.0,1.0,1.0,3.0,0.0,30.9,0.31,-3.1,-0.15,154.0,380.0,40.5,369.0,61.0,60.7,44.2,173.0,90.2,59.3,275.0,15.0,5.5,4.0,0.19,9.3,
79,Karl-Johan Johnsson_2019_Guingamp,Ligue 1,SWE,GK,28.0,1990.0,17.0,17.0,1530.0,17.0,34.0,2.0,78.0,43.0,59.0,1.0,5.0,11.0,4.0,23.5,4.0,2.0,1.0,1.0,33.3,https://fbref.com/en/players/a56bd2ee/Karl-Johan-Johnsson,34.0,2.0,1.0,1.0,0.0,25.1,0.29,-8.9,-0.52,151.0,344.0,43.9,360.0,62.0,62.5,44.4,131.0,90.8,60.4,208.0,11.0,5.3,7.0,0.41,11.8,
80,Michael Esser_2019_Hannover 96,Bundesliga,GER,GK,30.0,1987.0,32.0,32.0,2880.0,32.0,66.0,2.06,214.0,148.0,71.5,5.0,6.0,21.0,5.0,15.6,6.0,5.0,1.0,0.0,16.7,https://fbref.com/en/players/83e0eeb4/Michael-Esser,66.0,5.0,1.0,10.0,1.0,60.8,0.26,-4.2,-0.13,299.0,609.0,49.1,943.0,144.0,46.2,36.9,295.0,58.6,43.3,551.0,24.0,4.4,38.0,1.19,14.6,
81,Samuel Sahin-Radlinger_2019_Hannover 96,Bundesliga,AUT,GK,25.0,1992.0,1.0,1.0,90.0,1.0,2.0,2.0,6.0,4.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/e385200c/Samuel-Sahin-Radlinger,2.0,0.0,0.0,0.0,0.0,1.3,0.36,-0.7,-0.66,9.0,15.0,60.0,18.0,3.0,44.4,38.3,8.0,87.5,58.0,8.0,1.0,12.5,4.0,4.0,20.7,
82,Philipp Tschauner_2019_Hannover 96,Bundesliga,GER,GK,32.0,1985.0,1.0,1.0,90.0,1.0,3.0,3.0,6.0,3.0,66.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner,3.0,1.0,0.0,0.0,0.0,3.0,0.33,0.0,-0.04,2.0,9.0,22.2,21.0,3.0,33.3,32.0,7.0,28.6,29.3,10.0,1.0,10.0,0.0,0.0,3.0,
83,Rune Jarstein_2019_Hertha BSC,Bundesliga,NOR,GK,33.0,1984.0,31.0,31.0,2745.0,30.5,48.0,1.57,143.0,96.0,67.8,9.0,10.0,12.0,8.0,25.8,4.0,2.0,1.0,1.0,33.3,https://fbref.com/en/players/27d2618c/Rune-Jarstein,48.0,2.0,1.0,6.0,2.0,45.3,0.3,-0.7,-0.02,329.0,755.0,43.6,874.0,97.0,58.1,40.8,279.0,88.5,57.7,496.0,31.0,6.3,29.0,0.95,14.2,
84,Thomas Kraft_2019_Hertha BSC,Bundesliga,GER,GK,30.0,1988.0,4.0,3.0,315.0,3.5,9.0,2.57,16.0,7.0,56.3,2.0,0.0,1.0,1.0,33.3,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/bb25c778/Thomas-Kraft,9.0,2.0,0.0,0.0,0.0,6.8,0.32,-2.2,-0.62,40.0,81.0,49.4,93.0,7.0,58.1,38.8,30.0,90.0,56.1,40.0,2.0,5.0,1.0,0.29,13.3,
85,Oliver Baumann_2019_Hoffenheim,Bundesliga,GER,GK,28.0,1990.0,33.0,33.0,2970.0,33.0,51.0,1.55,166.0,116.0,72.9,12.0,12.0,9.0,5.0,15.2,6.0,6.0,0.0,0.0,0.0,https://fbref.com/en/players/47064058/Oliver-Baumann,51.0,6.0,1.0,4.0,1.0,47.5,0.26,-2.5,-0.08,164.0,397.0,41.3,1036.0,191.0,28.8,29.3,248.0,39.9,39.4,441.0,14.0,3.2,58.0,1.76,18.0,5500000.0
86,Gregor Kobel_2019_Hoffenheim,Bundesliga,SUI,GK,20.0,1997.0,1.0,1.0,90.0,1.0,1.0,1.0,7.0,6.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/cd59b9df/Gregor-Kobel,1.0,1.0,0.0,0.0,0.0,1.6,0.1,0.6,0.62,14.0,27.0,51.9,37.0,3.0,59.5,44.6,5.0,100.0,64.4,21.0,1.0,4.8,2.0,2.0,15.5,
87,Joel Coleman_2019_Huddersfield,Premier League,ENG,GK,22.0,1995.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/b73e459a/Joel-Coleman,1.0,0.0,0.0,0.0,0.0,0.5,0.18,-0.5,-0.47,7.0,29.0,24.1,31.0,0.0,74.2,48.3,6.0,100.0,65.7,12.0,1.0,8.3,1.0,1.0,15.8,
88,Ben Hamer_2019_Huddersfield,Premier League,ENG,GK,30.0,1987.0,7.0,7.0,553.0,6.1,21.0,3.42,42.0,22.0,57.1,0.0,1.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,https://fbref.com/en/players/d822a850/Ben-Hamer,21.0,3.0,2.0,1.0,1.0,18.5,0.37,-1.5,-0.25,57.0,155.0,36.8,151.0,12.0,73.5,48.9,52.0,84.6,56.3,69.0,5.0,7.2,4.0,0.65,12.8,
89,Jonas Lossl_2019_Huddersfield,Premier League,DEN,GK,29.0,1989.0,31.0,30.0,2777.0,30.9,54.0,1.75,141.0,86.0,64.5,3.0,5.0,22.0,5.0,16.7,5.0,4.0,1.0,0.0,20.0,https://fbref.com/en/players/939bc634/Jonas-Lossl,54.0,4.0,1.0,6.0,0.0,42.1,0.27,-11.9,-0.39,275.0,631.0,43.6,880.0,97.0,52.3,40.7,223.0,76.7,55.6,345.0,24.0,7.0,29.0,0.94,13.3,
90,Aleksandar Jovanovic_2019_Huesca,La Liga,SRB,GK,25.0,1992.0,12.0,12.0,1080.0,12.0,19.0,1.58,46.0,28.0,63.0,1.0,4.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/129dd8e7/Aleksandar-Jovanovic,19.0,2.0,1.0,1.0,1.0,17.1,0.33,-0.9,-0.08,74.0,237.0,31.2,252.0,23.0,64.3,44.6,80.0,93.8,60.8,140.0,2.0,1.4,4.0,0.33,11.3,
91,Roberto Santamaria_2019_Huesca,La Liga,ESP,GK,33.0,1985.0,20.0,20.0,1800.0,20.0,30.0,1.5,96.0,67.0,75.0,5.0,7.0,8.0,6.0,30.0,6.0,6.0,0.0,0.0,0.0,https://fbref.com/en/players/bca21ef3/Roberto-Santamaria,30.0,6.0,1.0,0.0,1.0,33.5,0.3,4.5,0.23,219.0,483.0,45.3,418.0,37.0,78.2,51.2,165.0,94.5,63.4,309.0,5.0,1.6,7.0,0.35,11.6,
92,Axel Werner_2019_Huesca,La Liga,ARG,GK,22.0,1996.0,6.0,6.0,540.0,6.0,16.0,2.67,32.0,17.0,53.1,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/c0b1a6da/Axel-Werner,16.0,1.0,0.0,0.0,1.0,10.9,0.31,-4.1,-0.69,39.0,131.0,29.8,112.0,15.0,65.2,43.8,65.0,89.2,59.1,76.0,0.0,0.0,1.0,0.17,10.5,
93,Samir Handanovic_2019_Inter,Serie A,SVN,GK,34.0,1984.0,38.0,38.0,3420.0,38.0,33.0,0.87,127.0,97.0,76.4,20.0,9.0,9.0,17.0,44.7,5.0,3.0,0.0,2.0,0.0,https://fbref.com/en/players/74419746/Samir-Handanovic,33.0,3.0,1.0,3.0,3.0,33.1,0.24,3.1,0.08,140.0,299.0,46.8,901.0,203.0,21.0,27.3,265.0,41.5,37.1,492.0,16.0,3.3,27.0,0.71,14.5,4800000.0
94,Mattia Perin_2019_Juventus,Serie A,ITA,GK,25.0,1992.0,9.0,9.0,810.0,9.0,8.0,0.89,27.0,19.0,74.1,6.0,1.0,2.0,5.0,55.6,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/4c62d0c8/Mattia-Perin,8.0,1.0,0.0,1.0,0.0,8.4,0.28,0.4,0.05,36.0,79.0,45.6,161.0,39.0,29.8,31.0,68.0,45.6,40.0,116.0,2.0,1.7,3.0,0.33,10.1,8000000.0
95,Carlo Pinsoglio_2019_Juventus,Serie A,ITA,GK,28.0,1990.0,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/f6a06749/Carlo-Pinsoglio,2.0,0.0,1.0,0.0,0.0,1.0,0.32,-1.0,-1.03,6.0,10.0,60.0,22.0,6.0,22.7,30.8,14.0,35.7,35.8,15.0,0.0,0.0,0.0,0.0,5.0,
96,Wojciech Szczesny_2019_Juventus,Serie A,POL,GK,28.0,1990.0,28.0,28.0,2520.0,28.0,20.0,0.71,81.0,61.0,76.5,22.0,5.0,1.0,11.0,39.3,3.0,1.0,1.0,1.0,50.0,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny,20.0,1.0,0.0,3.0,1.0,25.1,0.29,6.1,0.22,140.0,255.0,54.9,537.0,122.0,32.0,32.7,205.0,40.5,38.9,358.0,9.0,2.5,27.0,0.96,15.7,32000000.0
